Word,Count
homage,8
expression,8
parted,8
swept,8
snatching,8
bits,8
blade,8
surrounded,8
seasons,8
war,8
fearless,8
“Come,8
butter,8
Our,8
lady,8
harbor,8
Those,8
steered,8
melancholy,8
wigwam,8
didst,8
sir?”,8
hearty,8
obliquely,8
yours,8
spilled,8
exact,8
wants,8
eventually,8
solemnly,8
starting,8
withdrawing,8
Think,8
Every,8
tongs,8
During,8
slide,8
hauled,8
issued,8
quit,8
cheer,8
cheese,8
lone,8
infinite,8
distinctly,8
vitality,8
hunter,8
Wherefore,8
hammered,8
brains,8
angels,8
calculated,8
taffrail,8
popularly,8
layer,8
pride,8
tells,8
Scoresby,8
John,8
seventy,8
Will,8
Almost,8
naturalists,8
bestowed,8
fluid,8
official,8
grandeur,8
obedience,8
daily,8
swings,8
problem,8
chances,8
Consider,8
Flask’s,8
bellies,8
preliminary,8
comparatively,8
contrivances,8
admit,8
revolving,8
rocking,8
inscrutable,8
transparent,8
Did,8
measureless,8
closer,8
hate,8
seize,8
poles,8
bubbles,8
revenge,8
rumors,8
alarm,8
hunting,8
beauty,8
horses,8
blank,8
breadth,8
historical,8
whale-line,8
brit,8
whaleman’s,8
lashing,8
perched,8
tooth,8
fourth,8
rowing,8
gunwales,8
worked,8
dimly,8
published,8
hemp,8
storms,8
equally,8
occur,8
Sebastian,8
bowsman,8
wrecked,8
hoist,8
keels,8
clinging,8
cord,8
snapped,8
rod,8
Mayhew,8
submerged,8
spade,8
vertebræ,8
spinal,8
harem,8
hey,8
beer,8
Shall,8
copies,8
fee,8
refund,8
whatsoever,7
Lazarus,7
Have,7
Hand,7
Down,7
Day,7
appears,7
allusions,7
sacred,7
glasses,7
splintered,7
created,7
bottomless,7
Pliny,7
visited,7
catching,7
breast,7
wears,7
man.”,7
“If,7
compare,7
appear,7
prevent,7
requires,7
shores,7
millions,7
horns,7
“My,7
whip,7
possessed,7
furious,7
Commodore,7
Another,7
harpooned,7
colt,7
“On,7
deliberately,7
knocking,7
surprising,7
coral,7
Go,7
thence,7
Are,7
magnetic,7
happen,7
romantic,7
charm,7
needed,7
fountain,7
key,7
honorable,7
confess,7
archangel,7
obey,7
slave,7
earnestly,7
dogs,7
influences,7
bill,7
Chief,7
coasts,7
hooded,7
destined,7
dismal,7
everywhere,7
frost,7
stopping,7
instinct,7
candle,7
uses,7
representing,7
northern,7
privilege,7
old-fashioned,7
study,7
oath,7
chimney,7
cracked,7
angle,7
blanket,7
tar,7
diligently,7
candles,7
monkey,7
addressed,7
Hurrah,7
shaggy,7
woollen,7
swore,7
sober,7
description,7
comrade,7
carpenter’s,7
plane,7
shavings,7
pine,7
“what,7
sell,7
pretend,7
stories,7
Zealand,7
stayed,7
commenced,7
identical,7
cords,7
accomplished,7
cheeks,7
Seas,7
produced,7
extraordinary,7
inexplicable,7
attention,7
pockets,7
polished,7
increased,7
loving,7
Indeed,7
voices,7
dressed,7
supernatural,7
delicacy,7
treated,7
crushed,7
stock,7
western,7
flinging,7
traveller,7
strangers,7
coolly,7
applied,7
distinguished,7
girls,7
congregation,7
grief,7
tablets,7
eighteen,7
infidel,7
mistaken,7
stave,7
verdure,7
outward,7
faithful,7
breakers,7
record,7
joined,7
sin,7
wilful,7
wherein,7
Tarshish,7
slouched,7
wretched,7
busy,7
harmless,7
prudent,7
sunk,7
false,7
burden,7
‘What,7
sleeper,7
finding,7
shows,7
questions,7
Thy,7
whirling,7
elements,7
peering,7
Pagan,7
George,7
indifference,7
dollars,7
dividing,7
comply,7
quality,7
elastic,7
dash,7
worlds,7
hills,7
nostrils,7
glances,7
shivering,7
dragging,7
pile,7
wings,7
larboard,7
Perhaps,7
dull,7
hurried,7
"“Queequeg,”",7
feeding,7
to-morrow,7
inasmuch,7
energy,7
material,7
herself,7
hempen,7
hereditary,7
holds,7
heavily,7
him?”,7
Vineyard,7
retain,7
birth,7
religion,7
cruel,7
“he,7
reply,7
landsman,7
doubloons,7
lest,7
stepped,7
him.”,7
Any,7
Never,7
shooting,7
incidentally,7
“He’s,7
permitted,7
presents,7
walking,7
loudly,7
glistening,7
can’st,7
dried,7
laughed,7
bless,7
look-out,7
bunch,7
whalebone,7
expected,7
necessary,7
hailing,7
“Mr,7
eternally,7
ranging,7
affected,7
coiling,7
beware,7
blindly,7
agony,7
hereby,7
facts,7
Egyptian,7
discovery,7
author,7
conspicuous,7
supply,7
lingering,7
intelligence,7
vicissitudes,7
spectacle,7
abounding,7
majestic,7
danger,7
securing,7
bid,7
pivot-hole,7
dancing,7
noiseless,7
steersman,7
heel,7
crack,7
dreams,7
pace,7
Leviathans,7
devilish,7
fright,7
veil,7
ultimate,7
whale-ships,7
Macey,7
argument,7
lurking,7
obtained,7
humor,7
specially,7
spear,7
structure,7
Narwhale,7
exceed,7
delicate,7
peculiarity,7
existence,7
Southern,7
vigilance,7
derive,7
colossal,7
lose,7
vessel’s,7
vial,7
prior,7
tackle,7
drawers,7
lightly,7
wakes,7
separately,7
Hope,7
innermost,7
socket,7
edge,7
hated,7
consequence,7
Hold,7
woven,7
stretch,7
fatality,7
North,7
currents,7
lake,7
flanks,7
chasing,7
traditions,7
ghosts,7
bare,7
Lima,7
medium,7
charts,7
cruise,7
adequately,7
anchors,7
apt,7
weaving,7
woof,7
threads,7
heading,7
technically,7
cup,7
Give,7
attitude,7
plates,7
curling,7
headlong,7
abandoned,7
buoyant,7
dripping,7
Dr,7
contain,7
East,7
job,7
fiend,7
happy,7
signal,7
claim,7
hatchway,7
murderer,7
warning,7
figures,7
tons,7
drooping,7
gentle,7
Java,7
thickness,7
loom,7
straining,7
spiracle,7
unctuous,7
seals,7
holder,7
ginger,7
organ,7
contents,7
Vishnoo,7
breaths,7
dashing,7
measured,7
schools,7
Temple,7
Pip’s,7
squeeze,7
Ho,7
Enderby,7
lbs,7
posted,7
seams,7
Typhoon,7
life-buoy,7
permission,7
distributing,7
eBooks,7
Section,7
eBook,6
anyone,6
December,6
Ship,6
Mark,6
Going,6
Christmas,6
Cetology,6
Pictures,6
Mountains,6
Virgin,6
Does,6
Bachelor,6
Watch,6
Rachel,6
solely,6
tears,6
monster’s,6
proceeded,6
value,6
dreadful,6
patient,6
peaceful,6
Their,6
Islands,6
sleeps,6
Holy,6
Voyages,6
attended,6
comparison,6
avoid,6
pray,6
barbed,6
spires,6
sized,6
May,6
shoals,6
persons,6
History,6
built,6
introduced,6
Owen,6
York,6
astonishment,6
“Where,6
ahoy,6
onset,6
application,6
laying,6
bloody,6
bethink,6
male,6
boundless,6
purse,6
stepping,6
fields,6
west,6
unite,6
deepest,6
valley,6
cattle,6
invest,6
Cook,6
salted,6
grin,6
amount,6
everybody,6
physical,6
breathes,6
constant,6
recall,6
performing,6
welcome,6
duly,6
related,6
canoes,6
dreary,6
steps,6
rays,6
remorseless,6
blocks,6
entering,6
church,6
Peter,6
universe,6
Poor,6
pillow,6
oriental,6
Sumatra,6
pit,6
shades,6
conclusion,6
resemblance,6
exasperated,6
heathenish,6
spears,6
furiously,6
destruction,6
decent,6
dumplings,6
funny,6
Presently,6
we’ll,6
newly,6
deeply,6
Bulkington,6
entrance,6
inn,6
apartment,6
finest,6
sorry,6
wrist,6
suit,6
spending,6
awhile,6
to-night,6
Sunday,6
"it,”",6
hears,6
demand,6
lot,6
churches,6
string,6
dreaming,6
placing,6
glanced,6
outlandish,6
uncommonly,6
blowing,6
perfectly,6
surgeon,6
remembered,6
complexion,6
sun’s,6
ideas,6
bolted,6
purple,6
days’,6
embalmed,6
chapel,6
handful,6
accompanied,6
symptoms,6
“Queequeg,6
harm,6
“Good,6
waking,6
shade,6
explain,6
reality,6
crawl,6
sixteen,6
resurrection,6
conscientious,6
Instantly,6
fears,6
consciousness,6
Nay,6
twain,6
staring,6
completed,6
amazement,6
brawny,6
fellow’s,6
cheek,6
boarded,6
jeopardy,6
Many,6
condition,6
bony,6
feat,6
porpoises,6
recklessly,6
refuse,6
sunlight,6
sleet,6
reigned,6
shrieks,6
steadfastly,6
TO,6
accidents,6
perished,6
secrets,6
merry,6
Methinks,6
ascending,6
unnecessary,6
plate,6
azure,6
likeness,6
wrath,6
shoes,6
plunging,6
relief,6
cable,6
prayers,6
seeks,6
stranger’s,6
confidence,6
rings,6
contains,6
allowed,6
ceiling,6
hangs,6
tide,6
asleep,6
frightened,6
overhead,6
casting,6
hath,6
drops,6
awaiting,6
shown,6
add,6
bowing,6
Nineveh,6
fled,6
bidding,6
Woe,6
heavenly,6
treacherous,6
waving,6
Through,6
General,6
heeded,6
presence,6
serenity,6
woman,6
producing,6
puff,6
bosom,6
paper,6
father’s,6
lands,6
wrists,6
Christians,6
bull,6
alarmed,6
assured,6
inland,6
Didn’t,6
fragrant,6
feast,6
post,6
majesty,6
unlike,6
immemorial,6
bowl,6
yelled,6
panic,6
capable,6
crawling,6
blades,6
utter,6
mightiest,6
animated,6
unconscious,6
powers,6
blazing,6
folds,6
lays,6
affairs,6
resumed,6
marching,6
men?”,6
couple,6
accordingly,6
determined,6
retired,6
curiously,6
united,6
fibres,6
damned,6
“Not,6
nail,6
audacious,6
greatly,6
virgin,6
jot,6
beside,6
Ye,6
tone,6
importance,6
lucky,6
management,6
vainly,6
mend,6
yourselves,6
knowest,6
advice,6
leaky,6
Out,6
foes,6
significance,6
startled,6
walked,6
choose,6
subjects,6
knocked,6
landlady,6
abroad,6
talking,6
returning,6
avast,6
mile,6
probability,6
“For,6
health,6
useless,6
sagacious,6
cooked,6
custom,6
yard,6
member,6
devil’s,6
ribbed,6
providing,6
knives,6
extent,6
odds,6
safety,6
comfort,6
stole,6
alluded,6
to-day,6
handspikes,6
pin,6
grasped,6
screaming,6
slippery,6
tapers,6
expense,6
chart,6
due,6
declare,6
Mary,6
prime,6
gush,6
enraged,6
circumference,6
divine,6
personally,6
destroy,6
encountering,6
fun,6
nails,6
wrought,6
village,6
Oriental,6
heedful,6
Americans,6
military,6
Alabama,6
heightened,6
emotions,6
mould,6
scorched,6
slender,6
Persian,6
memory,6
absent,6
band,6
speechless,6
thee!”,6
bubble,6
D’ye,6
Halloa,6
hereabouts,6
research,6
covering,6
serve,6
promise,6
Nature,6
flat,6
According,6
include,6
commonly,6
girth,6
isolated,6
sullen,6
notwithstanding,6
irregular,6
preserve,6
breathing,6
corresponding,6
correct,6
brute,6
remove,6
intellectual,6
superiority,6
dexterous,6
intelligent,6
lurk,6
insanity,6
obtain,6
report,6
opposing,6
produce,6
shattered,6
sucking,6
hearse,6
Your,6
crow’s-nest,6
trumpet,6
powder,6
widely,6
uprising,6
flitting,6
tides,6
mechanical,6
raises,6
wrenched,6
increasing,6
subterranean,6
fisherman,6
shivered,6
sidelong,6
flow,6
mothers,6
dig,6
you’re,6
drown,6
ripe,6
Tahiti,6
snap,6
violence,6
smitten,6
probable,6
darker,6
considerations,6
forked,6
tiger,6
albatross,6
peculiarly,6
potent,6
pallor,6
milky,6
soundings,6
comparative,6
extending,6
Standing,6
courses,6
fleet,6
longitude,6
month,6
expand,6
preceding,6
extra,6
resuming,6
directed,6
amazing,6
reeled,6
hurled,6
swaying,6
shuttle,6
necessity,6
indolent,6
jerking,6
loggerhead,6
betrayed,6
“Give,6
“Stand,6
stretching,6
waif,6
limb,6
fond,6
thigh,6
involve,6
excitement,6
eyed,6
silvery,6
lash,6
hatch,6
Canallers,6
slackened,6
bury,6
collection,6
tender,6
highly,6
engravings,6
numbers,6
murdered,6
distributed,6
vibrating,6
reflection,6
churning,6
Away,6
dey,6
diminished,6
spades,6
shreds,6
beheaded,6
copper,6
rigged,6
“Hast,6
burned,6
opportunity,6
margin,6
cutting-spade,6
monkey-rope,6
there?”,6
creation,6
curled,6
lamp-feeder,6
vice,6
site,6
masonry,6
smiting,6
Sunda,6
hovered,6
drugged,6
Equator,6
applicable,6
Duke,6
Monsieur,6
hammers,6
survive,6
file,6
quadrant,6
um,6
YOU,6
distribution,6
tax,6
1,5
Spouter-Inn,5
4,5
Chapel,5
Him,5
Boat,5
Town-Ho’s,5
Jeroboam’s,5
Talk,5
text,5
handkerchief,5
teach,5
maketh,5
Latin,5
random,5
statements,5
dragon,5
extracted,5
bred,5
saith,5
T,5
Browne,5
V,5
ruin,5
artificial,5
“That,5
promontory,5
“So,5
Which,5
Spitzbergen,5
Asia,5
“We,5
garden,5
southern,5
Globe,5
note,5
stuffed,5
animals,5
write,5
venture,5
address,5
king’s,5
hang,5
gallons,5
degrees,5
language,5
paint,5
region,5
hooked,5
people’s,5
gleamed,5
withdrawn,5
shakes,5
expanded,5
swiftness,5
competent,5
Beale’s,5
wheel,5
Being,5
preserved,5
India,5
Arctic,5
emerged,5
extended,5
pistol,5
feelings,5
wharves,5
Its,5
crowds,5
week,5
limit,5
Once,5
Say,5
pool,5
travel,5
deliberate,5
healthy,5
passenger,5
vibration,5
Surely,5
grasp,5
passengers,5
enjoy,5
river,5
schoolmaster,5
transition,5
assure,5
scales,5
thump,5
paying,5
atmosphere,5
wherefore,5
choice,5
portentous,5
swayed,5
Saturday,5
embark,5
risk,5
wherever,5
windows,5
packed,5
plight,5
patched,5
deserted,5
proceeding,5
docks,5
painting,5
burnt,5
tempestuous,5
wight,5
finished,5
chips,5
climes,5
coals,5
Czar,5
society,5
orphans,5
a-whaling,5
viewed,5
arrive,5
unimaginable,5
theory,5
based,5
aged,5
thickly,5
resembling,5
dusky,5
ark,5
rocked,5
rude,5
“you,5
goin’,5
stooping,5
winding,5
sheet,5
afore,5
“That’s,5
reported,5
poured,5
announced,5
revelry,5
companions,5
vile,5
wait,5
snug,5
“and,5
stick,5
passion,5
safe,5
induce,5
cleared,5
clam,5
counterpane,5
stooped,5
furniture,5
Likewise,5
hooks,5
sleeves,5
tumbled,5
doze,5
knotted,5
adventure,5
tattooing,5
ghastly,5
slipping,5
rascal,5
baby,5
screwed,5
polite,5
proceedings,5
tobacco,5
whoever,5
satisfied,5
charitable,5
blended,5
befell,5
calculating,5
comical,5
pickle,5
goodness,5
incessant,5
style,5
guilty,5
accustomed,5
scraping,5
lighter,5
zone,5
parlor,5
maintained,5
kindred,5
imminent,5
sallied,5
affrighted,5
forests,5
downright,5
nowhere,5
wedding,5
August,5
omnipotent,5
breathe,5
sunny,5
stubborn,5
Three,5
erected,5
surprised,5
incredulous,5
cave,5
trance,5
antique,5
Adam,5
maintain,5
doubts,5
grasping,5
usually,5
joints,5
replenished,5
feature,5
gallant,5
scud,5
angel,5
trace,5
kneeling,5
ended,5
tones,5
swelled,5
pause,5
deliverance,5
obeying,5
consists,5
flee,5
countries,5
Straits,5
scorn,5
shipping,5
disordered,5
fugitive,5
items,5
smile,5
innocent,5
gamesome,5
murderers,5
coins,5
apprehension,5
‘I,5
suspicions,5
enters,5
lock,5
doors,5
axis,5
permanent,5
successful,5
raging,5
timbers,5
sprung,5
speedy,5
steep,5
rearing,5
upward,5
shouting,5
mob,5
copied,5
heed,5
listen,5
ocean’s,5
Truth,5
pour,5
salvation,5
support,5
robes,5
humming,5
hide,5
tokens,5
ridiculous,5
advances,5
philosophers,5
puffs,5
rules,5
invited,5
worshipping,5
peace,5
cosy,5
exists,5
identity,5
aright,5
congenial,5
bend,5
policy,5
familiar,5
specimen,5
maternal,5
coronation,5
dip,5
mysteries,5
schooner,5
wheeling,5
obliged,5
stately,5
sister,5
copying,5
safely,5
effort,5
snuffed,5
gaunt,5
kill-e,5
boom,5
handled,5
splinters,5
saved,5
mutual,5
Indian’s,5
navy,5
pirate,5
Noah’s,5
Two,5
cross-trees,5
gallows,5
recently,5
prospect,5
chowder,5
smoked,5
benevolent,5
decided,5
pertaining,5
chief-mate,5
principal,5
continuous,5
reverend,5
tent,5
waved,5
oaken,5
carving,5
Dost,5
humorous,5
“Who,5
humorously,5
expressed,5
transom,5
ports,5
modified,5
alien,5
fighting,5
exhausted,5
clutch,5
beard,5
chin,5
tails,5
"Bildad,”",5
unconsciously,5
pen,5
aware,5
generous,5
seventy-seventh,5
rust,5
corrupt,5
“thou,5
owned,5
inquiring,5
continue,5
la,5
bolt,5
pushing,5
meals,5
“he’s,5
stirred,5
impression,5
profit,5
announcing,5
knee,5
lingered,5
then?”,5
twine,5
wasted,5
massive,5
faded,5
complicated,5
signed,5
hav’n’t,5
fifth,5
ye?”,5
riveted,5
shrouded,5
pronounced,5
harbors,5
frequented,5
exposed,5
success,5
arrival,5
Island,5
Charity,5
list,5
article,5
twilight,5
wasn’t,5
on.”,5
profoundest,5
absence,5
filling,5
revolved,5
weigh,5
commanding,5
chorus,5
Spring,5
howled,5
tear,5
“God,5
cedar,5
pound,5
hulls,5
chapters,5
push,5
Bear,5
procedure,5
profession,5
Louis,5
France,5
archipelagoes,5
heroes,5
rounded,5
commerce,5
hospitable,5
associations,5
veins,5
antiquity,5
towns,5
queens,5
process,5
rule,5
train,5
tight,5
inner,5
fortitude,5
qualities,5
portents,5
tend,5
reliable,5
useful,5
experiences,5
horrors,5
swart,5
readiness,5
anew,5
numberless,5
brace,5
headsmen,5
Antarctic,5
beasts,5
superstitions,5
earlier,5
navies,5
accompanying,5
retreat,5
ascended,5
moods,5
ascribed,5
hairs,5
allusion,5
dismasted,5
posture,5
More,5
haughty,5
linked,5
"Stubb,”",5
Stop,5
tube,5
strongest,5
pyramid,5
toes,5
launched,5
authorities,5
science,5
professional,5
anatomical,5
quarters,5
states,5
internal,5
definition,5
result,5
vertical,5
comprehend,5
Fin-Back,5
nowadays,5
designated,5
Very,5
varieties,5
approach,5
showing,5
sword-fish,5
breaks,5
dotted,5
Duodecimo,5
Huzza,5
porpoise,5
